,timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassX,compassY,compassZ,fusionPoseX,fusionPoseY,fusionPoseZ,tiltHeading,pressure,temperature,humidity,dt
156,2023-04-24T23:21:43.595Z,-0.0012199999764561,-0.0836919993162155,-1.014307975769043,-0.1056512147188186,-0.0006963824853301,-0.0001067966222763,-64.68682098388672,33.110145568847656,-40.28559494018555,-3.0048296451568604,-0.015228159725666,2.6501686573028564,2.6297945976257324,1006.660400390625,42.35513305664063,16.564926147460938,7.823
158,2023-04-24T23:21:43.695Z,0.0026839999482035,-0.0688079968094825,-1.0133320093154907,0.1817608773708343,0.0026633758097887,-0.008353479206562,-64.68265533447266,33.28371810913086,-40.09087753295898,-2.98840069770813,-0.015340550802648,2.650654554367065,2.6352827548980717,1006.663818359375,42.46440505981445,16.34926986694336,7.923
160,2023-04-24T23:21:43.795Z,0.0,-0.115167997777462,-1.0099159479141235,0.4441275298595428,-0.0098593607544898,-0.0159892886877059,-64.66252136230469,33.31057357788086,-40.04710388183594,-2.945652961730957,-0.0143242543563246,2.6516571044921875,2.6145143508911133,1006.662841796875,42.519039154052734,16.344194412231445,8.023
162,2023-04-24T23:21:43.895Z,-0.0568519979715347,-0.191783994436264,-0.9869799613952636,0.5858482122421265,-0.0275744535028934,-0.0117132365703582,-64.68561553955078,33.04645919799805,-40.28368377685547,-2.8883156776428223,-0.0104833422228693,2.6518352031707764,2.572371006011963,1006.66748046875,42.519039154052734,16.445680618286133,8.123
164,2023-04-24T23:21:43.995Z,-0.0051239999011158,-0.2264319956302642,-0.985759973526001,0.0644747540354728,-0.0010018153116106,-0.0077426135540008,-64.85529327392578,32.53276824951172,-40.63534927368164,-2.882559537887573,-0.0102453017607331,2.6511380672454834,2.5788636207580566,1006.672607421875,42.55546188354492,16.69939422607422,8.223
166,2023-04-24T23:21:44.095Z,0.0043919999152421,-0.1581119894981384,-1.0040600299835205,-0.2754717469215393,0.0157969780266284,-0.0007176622748374,-64.77823638916016,32.09381484985352,-40.83267974853516,-2.9116337299346924,-0.0116182146593928,2.6500422954559326,2.6114654541015625,1006.675048828125,42.53725051879883,16.367029190063477,8.323
168,2023-04-24T23:21:44.195Z,-0.0002439999952912,-0.1515239924192428,-1.0021079778671265,0.0399677976965904,0.0014174170792102,-0.0076124891638755,-64.77259063720703,31.994651794433597,-41.17534255981445,-2.909292221069336,-0.0116592086851596,2.6500184535980225,2.61337947845459,1006.669921875,42.591888427734375,16.39747428894043,8.423
170,2023-04-24T23:21:44.296Z,0.0058559998869895,-0.1603080034255981,-0.946720004081726,0.2052068412303924,-0.0107998885214328,-0.0048635900020599,-64.89127349853516,31.77532196044922,-41.44387435913086,-2.8904287815093994,-0.0105992527678608,2.649949789047241,2.6104352474212646,1006.673583984375,42.46440505981445,16.120925903320312,8.524000000000001
172,2023-04-24T23:21:44.396Z,-0.0073199998587369,-0.181779995560646,-1.0047919750213623,0.0027050226926803,-0.0065238317474722,-0.0002821013331413,-64.82942199707031,31.52705764770508,-41.68389892578125,-2.891601324081421,-0.0095987953245639,2.649241209030152,2.6045987606048584,1006.67529296875,42.57367706298828,16.473588943481445,8.624
174,2023-04-24T23:21:44.496Z,0.0256199985742568,-0.1995919942855835,-1.0191879272460938,0.2036796808242797,-0.0318747386336326,0.0055211186408996,-64.8359375,31.182846069335938,-41.632320404052734,-2.8727543354034424,-0.0067081814631819,2.648728370666504,2.6102116107940674,1006.682861328125,42.53725051879883,16.202116012573242,8.724
176,2023-04-24T23:21:44.596Z,-0.0024399999529123,-0.2357039898633957,-0.9918599724769592,-0.1933827102184295,0.0258520245552063,-0.0036418586969375,-64.89714813232422,30.80107688903809,-41.753456115722656,-2.8924152851104736,-0.0090587846934795,2.6473100185394287,2.5929341316223145,1006.684326171875,42.44619369506836,16.118389129638672,8.824
178,2023-04-24T23:21:44.697Z,-0.0004879999905824,-0.095891997218132,-1.0230920314788818,0.0534068346023559,0.0105803944170475,-0.0192189216613769,-64.84532165527344,30.74766159057617,-41.65996551513672,-2.890251874923706,-0.0103647308424115,2.649015188217163,2.652515411376953,1006.6875,42.55546188354492,16.438068389892578,8.925
180,2023-04-24T23:21:44.798Z,-0.0075639998540282,-0.2266760021448135,-0.9923479557037354,0.4009891450405121,0.0172999128699302,0.0299557298421859,-64.7310562133789,30.587329864501957,-41.45637130737305,-2.8510684967041016,-0.0108307152986526,2.644674062728882,2.597039699554444,1006.69677734375,42.46440505981445,16.41269874572754,9.026
182,2023-04-24T23:21:44.899Z,0.0270840004086494,-0.1285879909992218,-0.9206119775772096,-0.1570362448692321,-0.0865471810102462,-0.008528783917427,-64.79644775390625,30.307863235473636,-41.46989822387695,-2.869678735733032,-0.0031947481911629,2.647829294204712,2.644134998321533,1006.703125,42.519039154052734,16.16152000427246,9.127
184,2023-04-24T23:21:45.000Z,-0.0019519999623298,-0.2391199916601181,-0.9276880025863647,0.3594503104686737,0.0050826072692871,-0.0244112759828567,-64.8487548828125,30.005889892578125,-41.54232025146485,-2.834484338760376,-0.0042334380559623,2.6489462852478027,2.594886302947998,1006.713134765625,42.46440505981445,16.26300621032715,9.228
186,2023-04-24T23:21:45.101Z,-0.0087839998304843,-0.1617719978094101,-0.9852719902992249,-0.0705988109111785,-0.017824837937951,-0.0888575613498687,-64.86820220947266,29.831512451171875,-41.68705749511719,-2.844398498535156,-0.0048814606852829,2.657519817352295,2.6305668354034424,1006.715576171875,42.519039154052734,16.367029190063477,9.329
188,2023-04-24T23:21:45.202Z,-0.0121999997645616,-0.2174039930105209,-1.0082080364227295,-0.1521493196487426,-0.0398159883916378,-0.1817090660333633,-64.92295837402344,29.70321083068848,-41.77204513549805,-2.861234664916992,-0.0058590560220181,2.67495346069336,2.611088514328003,1006.71337890625,42.519039154052734,16.559852600097656,9.43
190,2023-04-24T23:21:45.303Z,-0.1183400005102157,-0.2098399996757507,-1.1926720142364502,-0.5788387060165405,-0.3779298961162567,-0.4700374603271484,-64.94996643066406,29.807769775390625,-41.98843765258789,-2.9201786518096924,0.020919419825077,2.7278618812561035,2.6016650199890137,1006.71484375,42.48261642456055,16.336584091186523,9.531
192,2023-04-24T23:21:45.405Z,0.0505079999566078,-0.1808039993047714,-1.494499921798706,-0.6069384813308716,1.076540231704712,-0.6004571914672852,-65.05557250976562,30.585817337036133,-40.50115203857422,-2.984052896499634,-0.0965403243899345,2.7648239135742188,2.6528279781341557,1006.71044921875,42.50082778930664,16.252857208251953,9.633
194,2023-04-24T23:21:45.504Z,0.056607998907566,0.0517279990017414,-1.0923880338668823,-0.4930121302604675,1.2179555892944336,-0.3567219972610473,-63.336856842041016,32.13785552978516,-38.60292053222656,-3.03898024559021,-0.2172249108552932,2.782951831817627,2.707590818405152,1006.703369140625,42.50082778930664,16.268081665039062,9.732
196,2023-04-24T23:21:45.604Z,0.0805199965834617,0.2193560004234314,-0.8478999733924866,-0.4740753173828125,0.8315832614898682,-0.5384543538093567,-60.44428634643555,34.085086822509766,-36.08193588256836,-3.105213165283203,-0.2998335361480713,2.8320086002349854,2.784218072891236,1006.6953125,42.519039154052734,16.344194412231445,9.832
198,2023-04-24T23:21:45.705Z,0.2796239852905273,0.0595359988510608,-0.9418399930000304,-0.6955139636993408,0.5933458209037781,0.0690511018037796,-56.25423049926758,35.74367141723633,-33.678749084472656,3.109534740447998,-0.3583328425884247,2.821160316467285,2.6595921516418457,1006.694580078125,42.55546188354492,16.387327194213867,9.933
200,2023-04-24T23:21:45.806Z,0.416263997554779,0.0226919986307621,-0.4779959917068481,-0.792336106300354,0.1339751780033111,-0.3829891681671142,-52.87978363037109,37.70333862304688,-31.070199966430664,3.0158004760742188,-0.3757361769676208,2.858774185180664,2.609303951263428,1006.6875,42.53725051879883,16.197040557861328,10.034
202,2023-04-24T23:21:45.906Z,0.3313519954681396,0.1939799934625625,-0.5670560002326965,-0.2437790930271148,0.1174818202853202,0.1334973871707916,-50.0234260559082,39.4334716796875,-28.76215934753418,2.992308616638184,-0.3913305699825287,2.843590259552002,2.724062442779541,1006.677734375,42.55546188354492,16.47866439819336,10.134
204,2023-04-24T23:21:46.006Z,0.3498959839344024,-0.0202520005404949,-0.472383975982666,1.3487465381622314,-0.4029753804206848,-0.0192189216613769,-47.928741455078125,40.4367790222168,-27.01372718811035,3.127770185470581,-0.3568562865257263,2.835512399673462,2.481643915176392,1006.670654296875,42.53725051879883,16.298526763916016,10.234
206,2023-04-24T23:21:46.106Z,0.2442439943552017,0.2144759893417358,-1.1697360277175903,0.4220640063285827,-0.7646076083183289,0.7257312536239624,-46.76259231567383,40.65142440795898,-25.889381408691406,-3.0941929817199707,-0.2768910229206085,2.756483793258667,2.548593521118164,1006.654296875,42.646522521972656,16.344194412231445,10.334
208,2023-04-24T23:21:46.207Z,0.1742160022258758,0.1554279923439026,-1.2448879480361938,1.287354588508606,0.8080649375915527,1.5623111724853516,-45.336875915527344,40.2967414855957,-25.18030548095703,-2.920020818710327,-0.3312375843524933,2.581938982009888,2.4968581199646,1006.642822265625,42.55546188354492,16.367029190063477,10.435
210,2023-04-24T23:21:46.307Z,0.1715319901704788,-0.2239919900894165,-0.9657520055770874,1.4739739894866943,0.735372006893158,2.716846466064453,-43.50189971923828,39.28499221801758,-24.884645462036133,-2.684319972991944,-0.3068640828132629,2.2902650833129883,2.3740170001983643,1006.635498046875,42.50082778930664,16.468515396118164,10.535
212,2023-04-24T23:21:46.407Z,0.0414799973368644,-0.5592479705810547,-0.815447986125946,1.908910036087036,0.1950617134571075,3.234249353408813,-41.78752136230469,37.48439407348633,-24.78531646728516,-2.4319088459014893,-0.1436411440372467,2.0124611854553223,2.3191397190093994,1006.632080078125,42.57367706298828,16.32897186279297,10.635
214,2023-04-24T23:21:46.507Z,0.1939799934625625,-0.717848002910614,-0.8217920064926147,-0.2092652320861816,-0.6784756183624268,0.3204221725463867,-40.83041763305664,35.57911682128906,-24.571453094482425,-2.4540364742279053,-0.0729252770543098,2.0372915267944336,2.312260150909424,1006.626953125,42.37334442138672,16.313749313354492,10.735
216,2023-04-24T23:21:46.608Z,0.0595359988510608,-0.4357839822769165,-0.8176440000534058,0.3371537327766418,-0.1867290735244751,0.2898789048194885,-40.025535583496094,33.847694396972656,-24.366762161254883,-2.4238433837890625,-0.0406971909105777,2.033406972885132,2.3435826301574707,1006.62255859375,42.46440505981445,16.28584098815918,10.836
218,2023-04-24T23:21:46.709Z,-0.0480679981410503,-0.6836879849433899,-0.5380200147628784,-0.2117086946964264,-0.2991282641887665,-0.018302634358406,-39.79042816162109,32.46815490722656,-23.86981010437012,-2.4418041706085205,-0.0169531051069498,2.0605359077453613,2.374966144561768,1006.623046875,42.46440505981445,16.212263107299805,10.937
220,2023-04-24T23:21:46.809Z,-0.0480679981410503,-0.578279972076416,-0.7737239599227905,0.4355030357837677,0.2262158393859863,-0.8148708939552307,-39.350341796875,31.202123641967773,-23.64864730834961,-2.402970314025879,-0.0852359309792518,2.112084150314331,2.3579554557800293,1006.624267578125,42.46440505981445,16.194503784179688,11.037
222,2023-04-24T23:21:46.909Z,0.1708000004291534,-0.7317559719085693,-0.7742120027542114,-0.6332057118415833,-0.3406670987606048,0.549496591091156,-39.09907531738281,30.23409843444824,-23.048917770385746,-2.463387489318848,-0.0260232388973236,2.097813129425049,2.358373641967773,1006.623291015625,42.57367706298828,16.247783660888672,11.137
224,2023-04-24T23:21:47.009Z,-0.0929640009999275,-0.6319599747657776,-0.851315975189209,-0.5519605875015259,-0.1021242439746856,-0.4837819337844848,-39.03805923461914,29.69487953186035,-23.061935424804688,-2.5203075408935547,-0.0444822944700717,2.147204875946045,2.3722639083862305,1006.62451171875,42.44619369506836,16.44060707092285,11.237
226,2023-04-24T23:21:47.110Z,0.0275719985365867,-0.559004008769989,-0.8169119954109192,-0.3033384680747986,-0.3983938694000244,-0.1731569617986679,-39.1572494506836,29.442703247070312,-22.81474876403809,-2.5517170429229736,-0.0216314084827899,2.1881887912750244,2.3826441764831543,1006.6328125,42.519039154052734,15.75557804107666,11.338
228,2023-04-24T23:21:47.210Z,0.1986159980297088,-0.4487159848213196,-0.8754720091819763,-0.2926483154296875,0.0832733586430549,-0.3252624273300171,-39.303001403808594,29.246562957763672,-22.734600067138672,-2.583237648010254,-0.0495576635003089,2.2146809101104736,2.4019484519958496,1006.64013671875,42.44619369506836,16.28837776184082,11.438
230,2023-04-24T23:21:47.310Z,0.0670999959111213,-0.5187439918518066,-0.93012797832489,-0.0076796896755695,0.2424037754535675,-0.342672049999237,-39.32440185546875,29.319250106811523,-22.61448097229004,-2.5861260890960693,-0.0878932476043701,2.2343010902404785,2.395135402679444,1006.642822265625,42.55546188354492,16.61313247680664,11.538
232,2023-04-24T23:21:47.410Z,0.0863759964704513,-0.513375997543335,-0.7588399648666382,-0.3619815409183502,0.1403892636299133,-0.0515947788953781,-39.15672302246094,29.38300132751465,-22.70038604736328,-2.620638132095337,-0.1023370325565338,2.2345781326293945,2.384333610534668,1006.651611328125,42.55546188354492,16.171669006347656,11.638
234,2023-04-24T23:21:47.510Z,0.1361519992351532,-0.3586799800395965,-0.7073559761047363,-0.1002257764339447,-0.4958269000053406,0.1585428565740585,-39.22417831420898,29.680400848388672,-22.81390953063965,-2.632143497467041,-0.0536938346922397,2.2482340335845947,2.3958628177642822,1006.657470703125,42.55546188354492,16.488811492919922,11.738
236,2023-04-24T23:21:47.611Z,-0.0126879997551441,-0.4501799941062927,-1.0326080322265625,-0.1768893599510193,-0.0291258469223976,-0.5656378865242004,-39.580543518066406,29.811920166015625,-22.411928176879883,-2.6548779010772705,-0.0765291377902031,2.3015336990356445,2.398357629776001,1006.6533203125,42.57367706298828,16.237634658813477,11.839
238,2023-04-24T23:21:47.711Z,-0.0341599993407726,-0.4060159921646118,-0.9877119660377502,-0.5443248152732849,-0.2178831994533538,-0.0033364295959472,-40.07843399047852,30.09073638916016,-22.611143112182617,-2.7109975814819336,-0.0553637146949768,2.3133347034454346,2.3998420238494877,1006.655029296875,42.50082778930664,16.31121253967285,11.939
240,2023-04-24T23:21:47.811Z,-0.0121999997645616,-0.4150439798831939,-0.8903560042381287,-0.5815876126289368,-0.5107930898666382,-0.2030893713235855,-40.476749420166016,30.627389907836918,-22.57171440124512,-2.7693679332733154,-0.0155849894508719,2.3529062271118164,2.395878791809082,1006.66015625,42.50082778930664,16.34673309326172,12.039
242,2023-04-24T23:21:47.912Z,-0.0219599995762109,-0.2964600026607513,-0.9381799697875975,-0.506756603717804,-0.4530663192272186,-0.5974028706550598,-41.428199768066406,31.392711639404297,-22.422571182250977,-2.821249485015869,0.0073170834220945,2.425058603286743,2.413452625274658,1006.6572265625,42.427978515625,16.402549743652344,12.14
244,2023-04-24T23:21:48.013Z,-0.0531919971108436,-0.2132560014724731,-0.924515962600708,-1.3494452238082886,-0.9536704421043396,-1.3854190111160278,-42.49176025390625,32.68257141113281,-22.02605628967285,-2.9498302936553955,0.0642613396048545,2.5795211791992188,2.417799949645996,1006.654052734375,42.519039154052734,16.410160064697266,12.241
246,2023-04-24T23:21:48.113Z,-0.1507920026779174,-0.0919879972934722,-1.0426119565963743,-1.2917184829711914,-0.1968083679676056,-1.5369136333465576,-43.953006744384766,34.0616569519043,-21.148845672607425,-3.0686585903167725,0.0650627389550209,2.728294134140014,2.4230704307556152,1006.6630859375,42.50082778930664,16.35688018798828,12.341
248,2023-04-24T23:21:48.213Z,-0.1019919961690902,0.0646599978208541,-1.0191879272460938,-1.175654053688049,0.2860806286334991,-2.509105682373047,-45.82200622558594,35.47292709350586,-19.800275802612305,3.108656883239746,0.0328819975256919,2.9676458835601807,2.475030899047852,1006.66552734375,42.48261642456055,16.202116012573242,12.441
250,2023-04-24T23:21:48.313Z,-0.0446520000696182,0.1776320040225982,-1.2605040073394775,-0.2138467133045196,0.6419095993041992,-2.27147912979126,-47.48520660400391,36.16514205932617,-18.90062141418457,3.087214708328247,-0.0199391301721334,-3.0997838973999023,2.523167610168457,1006.6630859375,42.57367706298828,16.389863967895508,12.541
252,2023-04-24T23:21:48.414Z,0.0741759985685348,0.2810879945755005,-1.1904759407043457,-1.883952260017395,-0.0495898313820362,-1.1270229816436768,-48.26696395874024,36.332515716552734,-18.8052978515625,2.896567344665528,0.0005627691280096,-3.00293231010437,2.584162950515747,1006.664794921875,42.46440505981445,16.295989990234375,12.642
254,2023-04-24T23:21:48.514Z,0.1454239934682846,0.2740119993686676,-0.7705519795417786,1.819112777709961,1.7741483449935913,1.56597638130188,-48.44997024536133,36.6400146484375,-19.31423759460449,3.084886074066162,-0.1946912407875061,-3.1407487392425537,2.655096530914306,1006.67138671875,42.50082778930664,16.230024337768555,12.742
256,2023-04-24T23:21:48.614Z,0.1881240010261535,0.0807639956474304,-0.9154880046844482,1.908910036087036,0.9403172731399536,1.2574894428253174,-47.20757675170898,35.855613708496094,-19.95939064025879,-2.9822440147399902,-0.2783190011978149,3.000627040863037,2.552894115447998,1006.676025390625,42.48261642456055,15.636332511901855,12.842
258,2023-04-24T23:21:48.714Z,0.1727519929409027,0.0114679997786879,-0.8220359683036804,0.4981167316436767,0.2353788018226623,0.8778367042541504,-46.23046112060547,34.70729064941406,-20.73311233520508,-2.9109485149383545,-0.2817853093147278,2.89902925491333,2.53505802154541,1006.67724609375,42.57367706298828,16.41777229309082,12.942
260,2023-04-24T23:21:48.813Z,0.0339160002768039,-0.3003639876842499,-1.2253680229187012,2.064069986343384,1.6651089191436768,3.496005058288574,-45.03997039794922,33.32943344116211,-21.28768920898437,-2.59602165222168,-0.2966869175434112,2.502047300338745,2.4516334533691406,1006.683837890625,42.53725051879883,16.367029190063477,13.041
262,2023-04-24T23:21:48.913Z,0.0934519991278648,-0.9088999629020692,-0.5936520099639893,0.0393569394946098,0.7210166454315186,2.4327940940856934,-43.73477554321289,31.767946243286133,-21.5129508972168,-2.5200037956237797,-0.2202786356210708,2.255303382873535,2.445011854171753,1006.689453125,42.50082778930664,16.222412109375,13.141
264,2023-04-24T23:21:49.014Z,-0.076615996658802,-0.6824679970741272,-0.6663640141487122,0.9840600490570068,-0.390758067369461,0.444733202457428,-42.89781951904297,30.45715713500977,-21.48036003112793,-2.417864322662353,-0.1567012369632721,2.248347282409668,2.4392597675323486,1006.68798828125,42.50082778930664,16.321361541748047,13.242
